match_id,source_match_id,source,competition,season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg
SB-3788764,3788764,statsbomb,UEFA Euro,2020,2021-06-19 00:00:00+00:00,Portugal,Germany,2,4,1.9357,2.1305
FTE-00959,2721-20210620-959,five_thirty_eight,Copa America,2021,2021-06-20 00:00:00+00:00,Venezuela,Ecuador,2,2,1.05,3.94
FTE-00960,2721-20210620-960,five_thirty_eight,Copa America,2021,2021-06-20 00:00:00+00:00,Colombia,Peru,1,2,1.46,0.98
SB-3788765,3788765,statsbomb,UEFA Euro,2020,2021-06-20 00:00:00+00:00,Switzerland,Turkey,3,1,1.984,1.2448
SB-3788766,3788766,statsbomb,UEFA Euro,2020,2021-06-20 00:00:00+00:00,Italy,Wales,1,0,1.6691,0.2407
FTE-00965,2721-20210621-965,five_thirty_eight,Copa America,2021,2021-06-21 00:00:00+00:00,Uruguay,Chile,1,1,0.84,0.68
FTE-00966,2721-20210621-966,five_thirty_eight,Copa America,2021,2021-06-21 00:00:00+00:00,Argentina,Paraguay,1,0,1.11,0.48
SB-3788767,3788767,statsbomb,UEFA Euro,2020,2021-06-21 00:00:00+00:00,Ukraine,Austria,0,1,0.4103,1.4935
SB-3788768,3788768,statsbomb,UEFA Euro,2020,2021-06-21 00:00:00+00:00,Finland,Belgium,0,2,0.2402,1.1404
SB-3788769,3788769,statsbomb,UEFA Euro,2020,2021-06-21 00:00:00+00:00,Russia,Denmark,1,4,1.091,2.3304
SB-3788770,3788770,statsbomb,UEFA Euro,2020,2021-06-21 00:00:00+00:00,North Macedonia,Netherlands,0,3,0.7442,3.2199
SB-3788771,3788771,statsbomb,UEFA Euro,2020,2021-06-22 00:00:00+00:00,Croatia,Scotland,3,1,0.7815,1.1114
SB-3788772,3788772,statsbomb,UEFA Euro,2020,2021-06-22 00:00:00+00:00,Czech Republic,England,0,1,0.393,0.6423
FTE-00973,2721-20210623-973,five_thirty_eight,Copa America,2021,2021-06-23 00:00:00+00:00,Ecuador,Peru,2,2,1.84,1.24
FTE-00974,2721-20210623-974,five_thirty_eight,Copa America,2021,2021-06-23 00:00:00+00:00,Brazil,Colombia,2,1,2.44,0.58
SB-3788773,3788773,statsbomb,UEFA Euro,2020,2021-06-23 00:00:00+00:00,Portugal,France,2,2,2.0424,1.5066
SB-3788774,3788774,statsbomb,UEFA Euro,2020,2021-06-23 00:00:00+00:00,Germany,Hungary,2,2,2.0977,0.7371
SB-3788775,3788775,statsbomb,UEFA Euro,2020,2021-06-23 00:00:00+00:00,Slovakia,Spain,0,5,0.093,3.2231
SB-3788776,3788776,statsbomb,UEFA Euro,2020,2021-06-23 00:00:00+00:00,Sweden,Poland,3,2,1.0418,1.6608
FTE-00975,2721-20210624-975,five_thirty_eight,Copa America,2021,2021-06-24 00:00:00+00:00,Bolivia,Uruguay,0,2,0.09,3.78
FTE-00976,2721-20210624-976,five_thirty_eight,Copa America,2021,2021-06-24 00:00:00+00:00,Chile,Paraguay,0,2,0.18,1.32
SB-3794685,3794685,statsbomb,UEFA Euro,2020,2021-06-26 00:00:00+00:00,Italy,Austria,2,1,1.5171,1.0385
SB-3794689,3794689,statsbomb,UEFA Euro,2020,2021-06-26 00:00:00+00:00,Wales,Denmark,0,4,0.5984,2.1553
FTE-00981,2721-20210627-981,five_thirty_eight,Copa America,2021,2021-06-27 00:00:00+00:00,Ecuador,Brazil,1,1,0.64,1.04
FTE-00982,2721-20210627-982,five_thirty_eight,Copa America,2021,2021-06-27 00:00:00+00:00,Venezuela,Peru,0,1,0.66,1.48
SB-3794687,3794687,statsbomb,UEFA Euro,2020,2021-06-27 00:00:00+00:00,Belgium,Portugal,1,0,0.2243,1.2148
SB-3794690,3794690,statsbomb,UEFA Euro,2020,2021-06-27 00:00:00+00:00,Netherlands,Czech Republic,0,2,0.838,1.2731
FTE-00985,2721-20210628-985,five_thirty_eight,Copa America,2021,2021-06-28 00:00:00+00:00,Uruguay,Paraguay,1,0,1.8,0.66
FTE-00986,2721-20210628-986,five_thirty_eight,Copa America,2021,2021-06-28 00:00:00+00:00,Bolivia,Argentina,1,4,0.3,4.77
SB-3794686,3794686,statsbomb,UEFA Euro,2020,2021-06-28 00:00:00+00:00,Croatia,Spain,3,5,2.7882,2.78
SB-3794691,3794691,statsbomb,UEFA Euro,2020,2021-06-28 00:00:00+00:00,France,Switzerland,3,3,6.5634,5.7715
SB-3794688,3794688,statsbomb,UEFA Euro,2020,2021-06-29 00:00:00+00:00,England,Germany,2,0,1.1635,1.0585
SB-3794692,3794692,statsbomb,UEFA Euro,2020,2021-06-29 00:00:00+00:00,Sweden,Ukraine,1,2,0.9119,1.3443
FTE-00989,1929-20210630-989,five_thirty_eight,International Match,2021,2021-06-30 00:00:00+00:00,Mexico,Panama,3,0,1.54,0.1
FTE-00992,2721-20210702-992,five_thirty_eight,Copa America,2021,2021-07-02 00:00:00+00:00,Brazil,Chile,1,0,2.06,0.43
SB-3795107,3795107,statsbomb,UEFA Euro,2020,2021-07-02 00:00:00+00:00,Belgium,Italy,1,2,1.8028,1.1426
SB-3795108,3795108,statsbomb,UEFA Euro,2020,2021-07-02 00:00:00+00:00,Switzerland,Spain,1,1,3.9578,6.9281
FTE-00997,1929-20210703-997,five_thirty_eight,International Match,2021,2021-07-03 00:00:00+00:00,Mexico,Nigeria,4,0,2.43,0.14
FTE-00995,2721-20210703-995,five_thirty_eight,Copa America,2021,2021-07-03 00:00:00+00:00,Uruguay,Colombia,0,0,0.35,0.59
FTE-00996,2721-20210703-996,five_thirty_eight,Copa America,2021,2021-07-03 00:00:00+00:00,Argentina,Ecuador,3,0,3.47,1.29
SB-3795109,3795109,statsbomb,UEFA Euro,2020,2021-07-03 00:00:00+00:00,Czech Republic,Denmark,1,2,1.1617,1.212
SB-3795187,3795187,statsbomb,UEFA Euro,2020,2021-07-03 00:00:00+00:00,Ukraine,England,0,4,0.3376,1.2155
FTE-00998,1929-20210704-998,five_thirty_eight,International Match,2021,2021-07-04 00:00:00+00:00,El Salvador,Qatar,0,1,0.35,1.11
FTE-00999,2721-20210705-999,five_thirty_eight,Copa America,2021,2021-07-05 00:00:00+00:00,Brazil,Peru,1,0,2.52,0.67
FTE-01001,2721-20210706-1001,five_thirty_eight,Copa America,2021,2021-07-06 00:00:00+00:00,Colombia,Argentina,1,1,0.7,2.38
SB-3795220,3795220,statsbomb,UEFA Euro,2020,2021-07-06 00:00:00+00:00,Italy,Spain,1,1,4.3157,4.5361
SB-3795221,3795221,statsbomb,UEFA Euro,2020,2021-07-07 00:00:00+00:00,England,Denmark,2,1,3.0502,0.3755
FTE-01003,2721-20210709-1003,five_thirty_eight,Copa America,2021,2021-07-09 00:00:00+00:00,Peru,Colombia,3,2,1.79,1.03
FTE-01005,1931-20210710-1005,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-10 00:00:00+00:00,Mexico,Trinidad and Tobago,0,0,2.45,0.15
FTE-01004,2721-20210710-1004,five_thirty_eight,Copa America,2021,2021-07-10 00:00:00+00:00,Brazil,Argentina,1,0,0.72,0.67
FTE-01007,1931-20210711-1007,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-11 00:00:00+00:00,Canada,Martinique,4,1,2.55,0.24
FTE-01008,1931-20210711-1008,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-11 00:00:00+00:00,USA,Haiti,1,0,1.62,0.44
FTE-01009,1931-20210711-1009,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-11 00:00:00+00:00,El Salvador,Curaçao,2,0,1.45,0.25
SB-3795506,3795506,statsbomb,UEFA Euro,2020,2021-07-11 00:00:00+00:00,Italy,England,1,1,5.9994,4.3437
FTE-01010,1931-20210712-1010,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-12 00:00:00+00:00,Jamaica,Suriname,2,0,0.88,0.59
FTE-01011,1931-20210712-1011,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-12 00:00:00+00:00,Costa Rica,Guadeloupe,3,1,1.49,0.8
FTE-01012,1931-20210713-1012,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-13 00:00:00+00:00,Qatar,Panama,3,3,2.89,1.65
FTE-01013,1931-20210713-1013,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-13 00:00:00+00:00,Honduras,Grenada,4,0,1.83,0.82
FTE-01014,1931-20210714-1014,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-14 00:00:00+00:00,Trinidad and Tobago,El Salvador,0,2,0.45,2.74
FTE-01015,1931-20210715-1015,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-15 00:00:00+00:00,Haiti,Canada,1,4,1.27,2.23
FTE-01016,1931-20210715-1016,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-15 00:00:00+00:00,Martinique,USA,1,6,1.74,3.4
FTE-01017,1931-20210716-1017,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-16 00:00:00+00:00,Guadeloupe,Jamaica,1,2,0.14,1.71
FTE-01018,1931-20210716-1018,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-16 00:00:00+00:00,Suriname,Costa Rica,1,2,1.02,2.01
FTE-01019,1931-20210717-1019,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-17 00:00:00+00:00,Grenada,Qatar,0,4,0.3,3.56
FTE-01020,1931-20210717-1020,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-17 00:00:00+00:00,Panama,Honduras,2,3,2.39,1.16
FTE-01021,1931-20210718-1021,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-18 00:00:00+00:00,USA,Canada,1,0,0.82,0.64
FTE-01022,1931-20210718-1022,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-18 00:00:00+00:00,Martinique,Guadeloupe,1,2,0.88,1.79
FTE-01023,1931-20210718-1023,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-18 00:00:00+00:00,Mexico,El Salvador,1,0,1.42,0.54
FTE-01024,1931-20210720-1024,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-20 00:00:00+00:00,Suriname,Guadeloupe,2,1,2.59,1.21
FTE-01025,1931-20210720-1025,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-20 00:00:00+00:00,Costa Rica,Jamaica,1,0,0.23,1.13
FTE-01026,1931-20210720-1026,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-20 00:00:00+00:00,Honduras,Qatar,0,2,0.22,2.83
FTE-01027,1931-20210720-1027,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-20 00:00:00+00:00,Panama,Grenada,3,1,1.42,0.67
FTE-01028,1931-20210724-1028,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-24 00:00:00+00:00,Qatar,El Salvador,3,2,1.56,1.63
FTE-01029,1931-20210724-1029,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-24 00:00:00+00:00,Mexico,Honduras,3,0,1.78,0.12
FTE-01030,1931-20210725-1030,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-25 00:00:00+00:00,Costa Rica,Canada,0,2,0.17,2.0
FTE-01031,1931-20210725-1031,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-25 00:00:00+00:00,USA,Jamaica,1,0,0.99,0.68
FTE-01032,1931-20210729-1032,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-29 00:00:00+00:00,Qatar,USA,0,1,2.04,1.02
FTE-01033,1931-20210729-1033,five_thirty_eight,CONCACAF Gold Cup,2021,2021-07-29 00:00:00+00:00,Mexico,Canada,2,1,2.62,0.35
FTE-01034,1931-20210801-1034,five_thirty_eight,CONCACAF Gold Cup,2021,2021-08-01 00:00:00+00:00,USA,Mexico,1,0,1.84,2.23
FTE-01035,1909-20210901-1035,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Kazakhstan,Ukraine,2,2,0.4,3.21
FTE-01037,1909-20210901-1037,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Latvia,Gibraltar,3,1,2.81,1.0
FTE-01038,1909-20210901-1038,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Faroe Islands,Israel,0,4,0.38,2.48
FTE-01039,1909-20210901-1039,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Norway,Netherlands,1,1,0.8,1.88
FTE-01041,1909-20210901-1041,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Moldova,Austria,0,2,0.19,1.38
FTE-01042,1909-20210901-1042,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Luxembourg,Azerbaijan,2,1,1.36,0.39
FTE-01043,1909-20210901-1043,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Malta,Cyprus,3,0,1.59,0.1
FTE-01044,1909-20210901-1044,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Portugal,Iceland,2,1,3.29,0.67
FTE-01045,1909-20210901-1045,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Denmark,Scotland,2,0,1.3,0.42
FTE-01047,1909-20210901-1047,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Turkey,Montenegro,2,2,1.45,0.81
FTE-01048,1909-20210901-1048,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Russia,Croatia,0,0,0.47,0.97
FTE-01049,1909-20210901-1049,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,Slovenia,Slovakia,1,1,0.69,1.04
FTE-01050,1909-20210901-1050,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-01 00:00:00+00:00,France,Bosnia and Herzegovina,1,1,0.49,0.29
FTE-01036,1929-20210901-1036,five_thirty_eight,International Match,2021,2021-09-01 00:00:00+00:00,Finland,Wales,0,0,0.2,1.68
FTE-01040,1929-20210901-1040,five_thirty_eight,International Match,2021,2021-09-01 00:00:00+00:00,Qatar,Serbia,0,4,0.29,2.64
FTE-01046,1929-20210901-1046,five_thirty_eight,International Match,2021,2021-09-01 00:00:00+00:00,Switzerland,Greece,2,1,2.05,1.38
FTE-01051,1909-20210902-1051,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Georgia,Kosovo,0,1,0.65,0.88
FTE-01052,1909-20210902-1052,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Sweden,Spain,2,1,0.66,1.91
FTE-01053,1909-20210902-1053,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Italy,Bulgaria,1,1,2.26,0.75
FTE-01054,1909-20210902-1054,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Andorra,San Marino,2,0,1.26,1.17
FTE-01055,1909-20210902-1055,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Czech Republic,Belarus,1,0,1.91,0.25
FTE-01056,1909-20210902-1056,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Lithuania,Northern Ireland,1,4,1.39,4.07
FTE-01057,1909-20210902-1057,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Estonia,Belgium,2,5,1.2,3.52
FTE-01058,1909-20210902-1058,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,North Macedonia,Armenia,0,0,0.42,0.41
FTE-01059,1909-20210902-1059,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Liechtenstein,Germany,0,2,0.03,2.65
FTE-01060,1909-20210902-1060,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Iceland,Romania,0,2,1.17,1.52
FTE-01061,1909-20210902-1061,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Poland,Albania,4,1,1.74,0.47
FTE-01062,1909-20210902-1062,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-02 00:00:00+00:00,Hungary,England,0,4,0.24,3.08
FTE-01063,1913-20210902-1063,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-02 00:00:00+00:00,Bolivia,Colombia,1,1,0.57,1.03
FTE-01064,1913-20210902-1064,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-02 00:00:00+00:00,Ecuador,Paraguay,2,0,1.64,0.1
FTE-01065,1913-20210902-1065,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-02 00:00:00+00:00,Venezuela,Argentina,1,3,1.01,3.23
FTE-01067,1913-20210902-1067,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-02 00:00:00+00:00,Peru,Uruguay,1,1,0.44,0.44
FTE-01068,1913-20210902-1068,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-02 00:00:00+00:00,Chile,Brazil,0,1,0.47,1.5
FTE-01066,1919-20210902-1066,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-02 00:00:00+00:00,Canada,Honduras,1,1,2.32,1.17
FTE-01069,1919-20210902-1069,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-02 00:00:00+00:00,Panama,Costa Rica,0,0,1.93,0.17
FTE-01070,1919-20210902-1070,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-02 00:00:00+00:00,Mexico,Jamaica,2,1,2.68,0.19
FTE-01071,1919-20210902-1071,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-02 00:00:00+00:00,El Salvador,USA,0,0,0.29,1.75
FTE-01072,1910-20210903-1072,five_thirty_eight,FIFA World Cup CAF Qualifying,2021,2021-09-03 00:00:00+00:00,Zimbabwe,South Africa,0,0,0.3,0.25
FTE-01073,1909-20210904-1073,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Finland,Kazakhstan,1,0,0.99,0.18
FTE-01074,1909-20210904-1074,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Latvia,Norway,0,2,0.08,3.29
FTE-01075,1909-20210904-1075,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Slovenia,Malta,1,0,2.5,0.21
FTE-01076,1909-20210904-1076,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Serbia,Luxembourg,4,1,3.3,0.42
FTE-01077,1909-20210904-1077,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Iceland,Azerbaijan,1,1,2.36,0.39
FTE-01078,1909-20210904-1078,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Cyprus,Russia,0,2,0.66,1.88
FTE-01080,1909-20210904-1080,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Ukraine,France,1,1,1.05,2.06
FTE-01081,1909-20210904-1081,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Scotland,Moldova,1,0,2.44,0.17
FTE-01082,1909-20210904-1082,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Slovakia,Croatia,0,1,1.84,0.67
FTE-01083,1909-20210904-1083,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Gibraltar,Turkey,0,3,0.18,2.64
FTE-01084,1909-20210904-1084,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Faroe Islands,Denmark,0,1,1.11,2.02
FTE-01085,1909-20210904-1085,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Israel,Austria,5,2,1.77,2.8
FTE-01086,1909-20210904-1086,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-04 00:00:00+00:00,Netherlands,Montenegro,4,0,2.61,0.32
FTE-01079,1929-20210904-1079,five_thirty_eight,International Match,2021,2021-09-04 00:00:00+00:00,Qatar,Portugal,1,3,0.56,4.21
FTE-01088,1909-20210905-1088,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Belarus,Wales,2,3,1.9,3.2
FTE-01089,1909-20210905-1089,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Iceland,North Macedonia,2,2,1.1,1.71
FTE-01090,1909-20210905-1090,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,England,Andorra,4,0,3.18,0.01
FTE-01092,1909-20210905-1092,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Albania,Hungary,1,0,1.7,0.6
FTE-01093,1909-20210905-1093,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Bulgaria,Lithuania,1,0,2.37,0.12
FTE-01094,1909-20210905-1094,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Belgium,Czech Republic,3,0,2.13,1.22
FTE-01095,1909-20210905-1095,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Switzerland,Italy,0,0,0.38,2.03
FTE-01096,1909-20210905-1096,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Romania,Liechtenstein,2,0,1.26,0.12
FTE-01097,1909-20210905-1097,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Germany,Armenia,6,0,3.59,0.14
FTE-01098,1909-20210905-1098,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Kosovo,Greece,1,1,1.02,0.36
FTE-01099,1909-20210905-1099,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,Spain,Georgia,4,0,2.06,0.57
FTE-01100,1909-20210905-1100,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-05 00:00:00+00:00,San Marino,Poland,1,7,0.41,5.25
FTE-01101,1913-20210905-1101,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-05 00:00:00+00:00,Ecuador,Chile,0,0,1.13,1.79
FTE-01102,1913-20210905-1102,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-05 00:00:00+00:00,Paraguay,Colombia,1,1,0.91,1.98
FTE-01103,1913-20210905-1103,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-05 00:00:00+00:00,Uruguay,Bolivia,4,2,4.12,1.31
FTE-01108,1913-20210905-1108,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2021,2021-09-05 00:00:00+00:00,Peru,Venezuela,1,0,1.11,0.68
FTE-01104,1919-20210905-1104,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-05 00:00:00+00:00,Jamaica,Panama,0,3,0.71,1.32
FTE-01105,1919-20210905-1105,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-05 00:00:00+00:00,El Salvador,Honduras,0,0,0.31,0.53
FTE-01106,1919-20210905-1106,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-05 00:00:00+00:00,Costa Rica,Mexico,0,1,0.56,1.61
FTE-01107,1919-20210905-1107,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-09-05 00:00:00+00:00,USA,Canada,1,1,1.63,1.3
FTE-01087,1929-20210905-1087,five_thirty_eight,International Match,2021,2021-09-05 00:00:00+00:00,Sweden,Uzbekistan,2,1,1.65,0.63
FTE-01091,1929-20210905-1091,five_thirty_eight,International Match,2021,2021-09-05 00:00:00+00:00,Estonia,Northern Ireland,0,1,0.65,0.34
FTE-01109,1910-20210906-1109,five_thirty_eight,FIFA World Cup CAF Qualifying,2021,2021-09-06 00:00:00+00:00,South Africa,Ghana,1,0,1.78,0.08
FTE-01110,1909-20210907-1110,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Azerbaijan,Portugal,0,3,0.54,2.87
FTE-01111,1909-20210907-1111,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Iceland,Serbia,1,1,0.29,1.6
FTE-01112,1909-20210907-1112,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Faroe Islands,Moldova,2,1,1.5,1.21
FTE-01113,1909-20210907-1113,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Croatia,Slovenia,3,0,3.17,0.21
FTE-01114,1909-20210907-1114,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Netherlands,Turkey,6,1,4.83,1.08
FTE-01115,1909-20210907-1115,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Austria,Scotland,0,1,1.32,1.18
FTE-01116,1909-20210907-1116,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,France,Finland,2,0,1.57,0.21
FTE-01118,1909-20210907-1118,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Montenegro,Latvia,0,0,1.61,0.4
FTE-01119,1909-20210907-1119,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Bosnia and Herzegovina,Kazakhstan,2,2,3.12,0.71
FTE-01120,1909-20210907-1120,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Norway,Gibraltar,5,1,5.75,0.55
FTE-01121,1909-20210907-1121,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Russia,Malta,2,0,2.55,0.35
FTE-01122,1909-20210907-1122,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Slovakia,Cyprus,2,0,2.28,0.38
FTE-01123,1909-20210907-1123,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-07 00:00:00+00:00,Denmark,Israel,5,0,2.73,0.07
FTE-01117,1929-20210907-1117,five_thirty_eight,International Match,2021,2021-09-07 00:00:00+00:00,Luxembourg,Qatar,1,1,1.11,0.95
FTE-01124,1909-20210908-1124,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-08 00:00:00+00:00,Armenia,Liechtenstein,1,1,2.04,0.63
FTE-01125,1909-20210908-1125,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-08 00:00:00+00:00,Iceland,Germany,0,4,0.18,3.03
FTE-01126,1909-20210908-1126,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-08 00:00:00+00:00,Northern Ireland,Switzerland,0,0,0.65,1.89
FTE-01127,1909-20210908-1127,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-09-08 00:00:00+00:00,Hungary,Andorra,2,1,2.03,0.74
