match_id,date,stage,round,group,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral
HIST-01909,2019-11-14 00:00:00+00:00,historical,historical,,Ukraine,Estonia,1,0,Friendly,Zaporizhia,Ukraine,False
HIST-01910,2019-11-14 00:00:00+00:00,historical,historical,,Maldives,Philippines,1,2,FIFA World Cup qualification,Malé,Maldives,False
HIST-01911,2019-11-14 00:00:00+00:00,historical,historical,,Syria,China,2,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True
HIST-01912,2019-11-14 00:00:00+00:00,historical,historical,,Jordan,Australia,0,1,FIFA World Cup qualification,Amman,Jordan,False
HIST-01913,2019-11-14 00:00:00+00:00,historical,historical,,Kuwait,Taiwan,9,0,FIFA World Cup qualification,Kuwait City,Kuwait,False
HIST-01914,2019-11-14 00:00:00+00:00,historical,historical,,Iraq,Iran,2,1,FIFA World Cup qualification,Amman,Jordan,True
HIST-01915,2019-11-14 00:00:00+00:00,historical,historical,,Hong Kong,Bahrain,0,0,FIFA World Cup qualification,Hong Kong,Hong Kong,False
HIST-01916,2019-11-14 00:00:00+00:00,historical,historical,,Uzbekistan,Saudi Arabia,2,3,FIFA World Cup qualification,Tashkent,Uzbekistan,False
HIST-01917,2019-11-14 00:00:00+00:00,historical,historical,,Yemen,Palestine,1,0,FIFA World Cup qualification,Muharraq,Bahrain,True
HIST-01918,2019-11-14 00:00:00+00:00,historical,historical,,Afghanistan,India,1,1,FIFA World Cup qualification,Dushanbe,Tajikistan,True
HIST-01919,2019-11-14 00:00:00+00:00,historical,historical,,Oman,Bangladesh,4,1,FIFA World Cup qualification,Muscat,Oman,False
HIST-01920,2019-11-14 00:00:00+00:00,historical,historical,,Myanmar,Tajikistan,4,3,FIFA World Cup qualification,Mandalay,Myanmar,False
HIST-01921,2019-11-14 00:00:00+00:00,historical,historical,,Kyrgyzstan,Japan,0,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
HIST-01922,2019-11-14 00:00:00+00:00,historical,historical,,Vietnam,United Arab Emirates,1,0,FIFA World Cup qualification,Hanoi,Vietnam,False
HIST-01923,2019-11-14 00:00:00+00:00,historical,historical,,Malaysia,Thailand,2,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
HIST-01924,2019-11-14 00:00:00+00:00,historical,historical,,Lebanon,South Korea,0,0,FIFA World Cup qualification,Beirut,Lebanon,False
HIST-01925,2019-11-14 00:00:00+00:00,historical,historical,,Turkmenistan,North Korea,3,1,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
HIST-01926,2019-11-15 00:00:00+00:00,historical,historical,,Morocco,Mauritania,0,0,African Cup of Nations qualification,Rabat,Morocco,False
HIST-01927,2019-11-15 00:00:00+00:00,historical,historical,,Zimbabwe,Botswana,0,0,African Cup of Nations qualification,Harare,Zimbabwe,False
HIST-01928,2019-11-15 00:00:00+00:00,historical,historical,,Tanzania,Equatorial Guinea,2,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
HIST-01929,2019-11-15 00:00:00+00:00,historical,historical,,Tunisia,Libya,4,1,African Cup of Nations qualification,Radès,Tunisia,False
HIST-01930,2019-11-15 00:00:00+00:00,historical,historical,,Denmark,Gibraltar,6,0,UEFA Euro qualification,Copenhagen,Denmark,False
HIST-01931,2019-11-15 00:00:00+00:00,historical,historical,,Switzerland,Georgia,1,0,UEFA Euro qualification,St. Gallen,Switzerland,False
HIST-01932,2019-11-15 00:00:00+00:00,historical,historical,,Norway,Faroe Islands,4,0,UEFA Euro qualification,Oslo,Norway,False
HIST-01933,2019-11-15 00:00:00+00:00,historical,historical,,Spain,Malta,7,0,UEFA Euro qualification,Cádiz,Spain,False
HIST-01934,2019-11-15 00:00:00+00:00,historical,historical,,Romania,Sweden,0,2,UEFA Euro qualification,Bucharest,Romania,False
HIST-01935,2019-11-15 00:00:00+00:00,historical,historical,,Finland,Liechtenstein,3,0,UEFA Euro qualification,Helsinki,Finland,False
HIST-01936,2019-11-15 00:00:00+00:00,historical,historical,,Brazil,Argentina,0,1,Superclásico de las Américas,Riyadh,Saudi Arabia,True
HIST-01937,2019-11-15 00:00:00+00:00,historical,historical,,Bosnia and Herzegovina,Italy,0,3,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False
HIST-01938,2019-11-15 00:00:00+00:00,historical,historical,,Armenia,Greece,0,1,UEFA Euro qualification,Yerevan,Armenia,False
HIST-01939,2019-11-15 00:00:00+00:00,historical,historical,,United States,Canada,4,1,CONCACAF Nations League,Orlando,United States,False
HIST-01940,2019-11-15 00:00:00+00:00,historical,historical,,Panama,Mexico,0,3,CONCACAF Nations League,Panama City,Panama,False
HIST-01941,2019-11-15 00:00:00+00:00,historical,historical,,Antigua and Barbuda,Jamaica,0,2,CONCACAF Nations League,North Sound,Antigua and Barbuda,False
HIST-01942,2019-11-15 00:00:00+00:00,historical,historical,,Guyana,Aruba,4,2,CONCACAF Nations League,Leonora,Guyana,False
HIST-01943,2019-11-15 00:00:00+00:00,historical,historical,,Saint Vincent and the Grenadines,Nicaragua,1,0,CONCACAF Nations League,Arnos Vale,Saint Vincent and the Grenadines,False
HIST-01944,2019-11-15 00:00:00+00:00,historical,historical,,Suriname,Dominica,4,0,CONCACAF Nations League,Paramaribo,Suriname,False
HIST-01945,2019-11-15 00:00:00+00:00,historical,historical,,Colombia,Peru,1,0,Friendly,Miami Gardens,United States,True
HIST-01946,2019-11-15 00:00:00+00:00,historical,historical,,Hungary,Uruguay,1,2,Friendly,Budapest,Hungary,False
HIST-01947,2019-11-16 00:00:00+00:00,historical,historical,,Ivory Coast,Niger,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
HIST-01948,2019-11-16 00:00:00+00:00,historical,historical,,Madagascar,Ethiopia,1,0,African Cup of Nations qualification,Antananarivo,Madagascar,False
HIST-01949,2019-11-16 00:00:00+00:00,historical,historical,,Northern Ireland,Netherlands,0,0,UEFA Euro qualification,Belfast,Northern Ireland,False
HIST-01950,2019-11-16 00:00:00+00:00,historical,historical,,Germany,Belarus,4,0,UEFA Euro qualification,Mönchengladbach,Germany,False
HIST-01951,2019-11-16 00:00:00+00:00,historical,historical,,Croatia,Slovakia,3,1,UEFA Euro qualification,Rijeka,Croatia,False
HIST-01952,2019-11-16 00:00:00+00:00,historical,historical,,Azerbaijan,Wales,0,2,UEFA Euro qualification,Baku,Azerbaijan,False
HIST-01953,2019-11-16 00:00:00+00:00,historical,historical,,Slovenia,Latvia,1,0,UEFA Euro qualification,Ljubljana,Slovenia,False
HIST-01954,2019-11-16 00:00:00+00:00,historical,historical,,Austria,North Macedonia,2,1,UEFA Euro qualification,Vienna,Austria,False
HIST-01955,2019-11-16 00:00:00+00:00,historical,historical,,Israel,Poland,1,2,UEFA Euro qualification,Jerusalem,Israel,False
HIST-01956,2019-11-16 00:00:00+00:00,historical,historical,,Cyprus,Scotland,1,2,UEFA Euro qualification,Nicosia,Cyprus,False
HIST-01957,2019-11-16 00:00:00+00:00,historical,historical,,San Marino,Kazakhstan,1,3,UEFA Euro qualification,Serravalle,San Marino,False
HIST-01958,2019-11-16 00:00:00+00:00,historical,historical,,Russia,Belgium,1,4,UEFA Euro qualification,Saint Petersburg,Russia,False
HIST-01959,2019-11-16 00:00:00+00:00,historical,historical,,Saint Lucia,Dominican Republic,1,0,CONCACAF Nations League,Gros Islet,Saint Lucia,False
HIST-01960,2019-11-16 00:00:00+00:00,historical,historical,,El Salvador,Montserrat,1,0,CONCACAF Nations League,San Salvador,El Salvador,False
HIST-01961,2019-11-16 00:00:00+00:00,historical,historical,,Saint Martin,Barbados,1,0,CONCACAF Nations League,The Valley,Anguilla,True
HIST-01962,2019-11-16 00:00:00+00:00,historical,historical,,Cayman Islands,United States Virgin Islands,1,0,CONCACAF Nations League,George Town,Cayman Islands,False
HIST-01963,2019-11-16 00:00:00+00:00,historical,historical,,Guatemala,Puerto Rico,5,0,CONCACAF Nations League,Guatemala City,Guatemala,False
HIST-01964,2019-11-17 00:00:00+00:00,historical,historical,,Chad,Mali,0,2,African Cup of Nations qualification,N'Djamena,Chad,False
HIST-01965,2019-11-17 00:00:00+00:00,historical,historical,,Guinea,Namibia,2,0,African Cup of Nations qualification,Conakry,Guinea,False
HIST-01966,2019-11-17 00:00:00+00:00,historical,historical,,South Sudan,Burkina Faso,1,2,African Cup of Nations qualification,Khartoum,Sudan,True
HIST-01967,2019-11-17 00:00:00+00:00,historical,historical,,Uganda,Malawi,2,0,African Cup of Nations qualification,Kira,Uganda,False
HIST-01968,2019-11-17 00:00:00+00:00,historical,historical,,South Africa,Sudan,1,0,African Cup of Nations qualification,Johannesburg,South Africa,False
HIST-01969,2019-11-17 00:00:00+00:00,historical,historical,,Gabon,Angola,2,1,African Cup of Nations qualification,Franceville,Gabon,False
HIST-01970,2019-11-17 00:00:00+00:00,historical,historical,,Rwanda,Cameroon,0,1,African Cup of Nations qualification,Kigali,Rwanda,False
HIST-01971,2019-11-17 00:00:00+00:00,historical,historical,,Congo,Guinea-Bissau,3,0,African Cup of Nations qualification,Brazzaville,Congo,False
HIST-01972,2019-11-17 00:00:00+00:00,historical,historical,,Eswatini,Senegal,1,4,African Cup of Nations qualification,Manzini,Eswatini,False
HIST-01973,2019-11-17 00:00:00+00:00,historical,historical,,Benin,Sierra Leone,1,0,African Cup of Nations qualification,Porto-Novo,Benin,False
HIST-01974,2019-11-17 00:00:00+00:00,historical,historical,,Lesotho,Nigeria,2,4,African Cup of Nations qualification,Maseru,Lesotho,False
HIST-01975,2019-11-17 00:00:00+00:00,historical,historical,,Kosovo,England,0,4,UEFA Euro qualification,Pristina,Kosovo,False
HIST-01976,2019-11-17 00:00:00+00:00,historical,historical,,Bulgaria,Czech Republic,1,0,UEFA Euro qualification,Sofia,Bulgaria,False
HIST-01977,2019-11-17 00:00:00+00:00,historical,historical,,Luxembourg,Portugal,0,2,UEFA Euro qualification,Luxembourg,Luxembourg,False
HIST-01978,2019-11-17 00:00:00+00:00,historical,historical,,Serbia,Ukraine,2,2,UEFA Euro qualification,Belgrade,Serbia,False
HIST-01979,2019-11-17 00:00:00+00:00,historical,historical,,Albania,France,0,2,UEFA Euro qualification,Tirana,Albania,False
HIST-01980,2019-11-17 00:00:00+00:00,historical,historical,,Andorra,Turkey,0,2,UEFA Euro qualification,Andorra la Vella,Andorra,False
HIST-01981,2019-11-17 00:00:00+00:00,historical,historical,,Moldova,Iceland,1,2,UEFA Euro qualification,Chișinău,Moldova,False
HIST-01982,2019-11-17 00:00:00+00:00,historical,historical,,Honduras,Trinidad and Tobago,4,0,CONCACAF Nations League,San Pedro Sula,Honduras,False
HIST-01983,2019-11-17 00:00:00+00:00,historical,historical,,Costa Rica,Haiti,1,1,CONCACAF Nations League,San José,Costa Rica,False
HIST-01984,2019-11-17 00:00:00+00:00,historical,historical,,Grenada,Belize,3,2,CONCACAF Nations League,St. George's,Grenada,False
HIST-01985,2019-11-17 00:00:00+00:00,historical,historical,,French Guiana,Saint Kitts and Nevis,3,1,CONCACAF Nations League,Cayenne,French Guiana,False
HIST-01986,2019-11-17 00:00:00+00:00,historical,historical,,Bonaire,Bahamas,1,1,CONCACAF Nations League,Willemstad,Curaçao,True
HIST-01987,2019-11-17 00:00:00+00:00,historical,historical,,Guadeloupe,Turks and Caicos Islands,10,0,CONCACAF Nations League,Les Abymes,Guadeloupe,False
HIST-01988,2019-11-17 00:00:00+00:00,historical,historical,,Lithuania,New Zealand,1,0,Friendly,Vilnius,Lithuania,False
HIST-01989,2019-11-18 00:00:00+00:00,historical,historical,,São Tomé and Príncipe,Ghana,0,1,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False
HIST-01990,2019-11-18 00:00:00+00:00,historical,historical,,Gambia,DR Congo,2,2,African Cup of Nations qualification,Bakau,Gambia,False
HIST-01991,2019-11-18 00:00:00+00:00,historical,historical,,Cape Verde,Mozambique,2,2,African Cup of Nations qualification,Praia,Cape Verde,False
HIST-01992,2019-11-18 00:00:00+00:00,historical,historical,,Comoros,Egypt,0,0,African Cup of Nations qualification,Moroni,Comoros,False
HIST-01993,2019-11-18 00:00:00+00:00,historical,historical,,Kenya,Togo,1,1,African Cup of Nations qualification,Kasarani,Kenya,False
HIST-01994,2019-11-18 00:00:00+00:00,historical,historical,,Botswana,Algeria,0,1,African Cup of Nations qualification,Gaborone,Botswana,False
HIST-01995,2019-11-18 00:00:00+00:00,historical,historical,,Niger,Madagascar,2,6,African Cup of Nations qualification,Niamey,Niger,False
HIST-01996,2019-11-18 00:00:00+00:00,historical,historical,,Republic of Ireland,Denmark,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False
HIST-01997,2019-11-18 00:00:00+00:00,historical,historical,,Gibraltar,Switzerland,1,6,UEFA Euro qualification,Gibraltar,Gibraltar,False
HIST-01998,2019-11-18 00:00:00+00:00,historical,historical,,Malta,Norway,1,2,UEFA Euro qualification,Attard,Malta,False
HIST-01999,2019-11-18 00:00:00+00:00,historical,historical,,Spain,Romania,5,0,UEFA Euro qualification,Madrid,Spain,False
HIST-02000,2019-11-18 00:00:00+00:00,historical,historical,,Sweden,Faroe Islands,3,0,UEFA Euro qualification,Stockholm,Sweden,False
HIST-02001,2019-11-18 00:00:00+00:00,historical,historical,,Italy,Armenia,9,1,UEFA Euro qualification,Palermo,Italy,False
HIST-02002,2019-11-18 00:00:00+00:00,historical,historical,,Liechtenstein,Bosnia and Herzegovina,0,3,UEFA Euro qualification,Vaduz,Liechtenstein,False
HIST-02003,2019-11-18 00:00:00+00:00,historical,historical,,Greece,Finland,2,1,UEFA Euro qualification,Athens,Greece,False
HIST-02004,2019-11-18 00:00:00+00:00,historical,historical,,Jamaica,Guyana,1,1,CONCACAF Nations League,Montego Bay,Jamaica,False
HIST-02005,2019-11-18 00:00:00+00:00,historical,historical,,Aruba,Antigua and Barbuda,2,3,CONCACAF Nations League,Willemstad,Curaçao,True
HIST-02006,2019-11-18 00:00:00+00:00,historical,historical,,Nicaragua,Suriname,1,2,CONCACAF Nations League,Managua,Nicaragua,False
HIST-02007,2019-11-18 00:00:00+00:00,historical,historical,,Dominica,Saint Vincent and the Grenadines,1,0,CONCACAF Nations League,Roseau,Dominica,False
HIST-02008,2019-11-18 00:00:00+00:00,historical,historical,,Argentina,Uruguay,2,2,Friendly,Tel Aviv,Israel,True
HIST-02009,2019-11-19 00:00:00+00:00,historical,historical,,Burundi,Morocco,0,3,African Cup of Nations qualification,Bujumbura,Burundi,False
HIST-02010,2019-11-19 00:00:00+00:00,historical,historical,,Mauritania,Central African Republic,2,0,African Cup of Nations qualification,Nouakchott,Mauritania,False
HIST-02011,2019-11-19 00:00:00+00:00,historical,historical,,Zambia,Zimbabwe,1,2,African Cup of Nations qualification,Lusaka,Zambia,False
HIST-02012,2019-11-19 00:00:00+00:00,historical,historical,,Equatorial Guinea,Tunisia,0,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
HIST-02013,2019-11-19 00:00:00+00:00,historical,historical,,Libya,Tanzania,2,1,African Cup of Nations qualification,Monastir,Tunisia,True
HIST-02014,2019-11-19 00:00:00+00:00,historical,historical,,Ethiopia,Ivory Coast,2,1,African Cup of Nations qualification,Bahir Dar,Ethiopia,False
HIST-02015,2019-11-19 00:00:00+00:00,historical,historical,,Germany,Northern Ireland,6,1,UEFA Euro qualification,Frankfurt,Germany,False
HIST-02016,2019-11-19 00:00:00+00:00,historical,historical,,Netherlands,Estonia,5,0,UEFA Euro qualification,Amsterdam,Netherlands,False
HIST-02017,2019-11-19 00:00:00+00:00,historical,historical,,Wales,Hungary,2,0,UEFA Euro qualification,Cardiff,Wales,False
HIST-02018,2019-11-19 00:00:00+00:00,historical,historical,,Slovakia,Azerbaijan,2,0,UEFA Euro qualification,Trnava,Slovakia,False
HIST-02019,2019-11-19 00:00:00+00:00,historical,historical,,North Macedonia,Israel,1,0,UEFA Euro qualification,Skopje,North Macedonia,False
HIST-02020,2019-11-19 00:00:00+00:00,historical,historical,,Japan,Venezuela,1,4,Kirin Challenge Cup,Suita,Japan,False
HIST-02021,2019-11-19 00:00:00+00:00,historical,historical,,Poland,Slovenia,3,2,UEFA Euro qualification,Warsaw,Poland,False
HIST-02022,2019-11-19 00:00:00+00:00,historical,historical,,Latvia,Austria,1,0,UEFA Euro qualification,Riga,Latvia,False
HIST-02023,2019-11-19 00:00:00+00:00,historical,historical,,Scotland,Kazakhstan,3,1,UEFA Euro qualification,Glasgow,Scotland,False
HIST-02024,2019-11-19 00:00:00+00:00,historical,historical,,Belgium,Cyprus,6,1,UEFA Euro qualification,Brussels,Belgium,False
HIST-02025,2019-11-19 00:00:00+00:00,historical,historical,,San Marino,Russia,0,5,UEFA Euro qualification,Serravalle,San Marino,False
HIST-02026,2019-11-19 00:00:00+00:00,historical,historical,,Cuba,United States,0,4,CONCACAF Nations League,George Town,Cayman Islands,True
HIST-02027,2019-11-19 00:00:00+00:00,historical,historical,,Mexico,Bermuda,2,1,CONCACAF Nations League,Mexico City,Mexico,False
HIST-02028,2019-11-19 00:00:00+00:00,historical,historical,,El Salvador,Dominican Republic,2,0,CONCACAF Nations League,San Salvador,El Salvador,False
HIST-02029,2019-11-19 00:00:00+00:00,historical,historical,,Saint Lucia,Montserrat,0,1,CONCACAF Nations League,Gros Islet,Saint Lucia,False
HIST-02030,2019-11-19 00:00:00+00:00,historical,historical,,Barbados,Cayman Islands,3,0,CONCACAF Nations League,Bridgetown,Barbados,False
HIST-02031,2019-11-19 00:00:00+00:00,historical,historical,,United States Virgin Islands,Saint Martin,1,2,CONCACAF Nations League,Upper Bethlehem,United States Virgin Islands,False
HIST-02032,2019-11-19 00:00:00+00:00,historical,historical,,Puerto Rico,Anguilla,3,0,CONCACAF Nations League,Bayamón,Puerto Rico,False
HIST-02033,2019-11-19 00:00:00+00:00,historical,historical,,Brazil,South Korea,3,0,Friendly,Abu Dhabi,United Arab Emirates,True
HIST-02034,2019-11-19 00:00:00+00:00,historical,historical,,Croatia,Georgia,2,1,Friendly,Pula,Croatia,False
HIST-02035,2019-11-19 00:00:00+00:00,historical,historical,,Ecuador,Colombia,0,1,Friendly,Harrison,United States,True
HIST-02036,2019-11-19 00:00:00+00:00,historical,historical,,Montenegro,Belarus,2,0,Friendly,Podgorica,Montenegro,False
HIST-02037,2019-11-19 00:00:00+00:00,historical,historical,,Saudi Arabia,Paraguay,0,0,Friendly,Riyadh,Saudi Arabia,False
HIST-02038,2019-11-19 00:00:00+00:00,historical,historical,,Maldives,Guam,3,1,FIFA World Cup qualification,Malé,Maldives,False
HIST-02039,2019-11-19 00:00:00+00:00,historical,historical,,Syria,Philippines,1,0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
HIST-02040,2019-11-19 00:00:00+00:00,historical,historical,,Nepal,Kuwait,0,1,FIFA World Cup qualification,Thimphu,Bhutan,True
HIST-02041,2019-11-19 00:00:00+00:00,historical,historical,,Jordan,Taiwan,5,0,FIFA World Cup qualification,Amman,Jordan,False
HIST-02042,2019-11-19 00:00:00+00:00,historical,historical,,Iraq,Bahrain,0,0,FIFA World Cup qualification,Amman,Jordan,True
HIST-02043,2019-11-19 00:00:00+00:00,historical,historical,,Hong Kong,Cambodia,2,0,FIFA World Cup qualification,Hong Kong,Hong Kong,False
HIST-02044,2019-11-19 00:00:00+00:00,historical,historical,,Uzbekistan,Palestine,2,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
HIST-02045,2019-11-19 00:00:00+00:00,historical,historical,,Yemen,Singapore,1,2,FIFA World Cup qualification,Muharraq,Bahrain,True
HIST-02046,2019-11-19 00:00:00+00:00,historical,historical,,Afghanistan,Qatar,0,1,FIFA World Cup qualification,Dushanbe,Tajikistan,True
HIST-02047,2019-11-19 00:00:00+00:00,historical,historical,,Oman,India,1,0,FIFA World Cup qualification,Muscat,Oman,False
HIST-02048,2019-11-19 00:00:00+00:00,historical,historical,,Myanmar,Mongolia,1,0,FIFA World Cup qualification,Mandalay,Myanmar,False
HIST-02049,2019-11-19 00:00:00+00:00,historical,historical,,Kyrgyzstan,Tajikistan,1,1,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
