player_id,team_id,matches,goals,shirt_number,debut,coach_id,debut_game_id,career_state
342877,3434,3,0,24,,34042.0,3958528.0,FORMER_NATIONAL_PLAYER
342877,10844,7,0,0,,,,FORMER_NATIONAL_PLAYER
342966,5710,1,0,0,,15779.0,2959080.0,FORMER_NATIONAL_PLAYER
342966,9067,1,0,0,,15779.0,2773902.0,FORMER_NATIONAL_PLAYER
342966,17368,0,0,0,,,,FORMER_NATIONAL_PLAYER
342971,17368,0,0,0,,,,FORMER_NATIONAL_PLAYER
342971,22462,3,0,0,,23398.0,2615653.0,FORMER_NATIONAL_PLAYER
342971,28161,3,1,0,,791.0,2549597.0,FORMER_NATIONAL_PLAYER
342995,9568,0,0,12,,,,FORMER_NATIONAL_PLAYER
342995,22585,1,0,12,,17790.0,2666416.0,FORMER_NATIONAL_PLAYER
342995,22586,1,0,0,,30595.0,2631768.0,FORMER_NATIONAL_PLAYER
343050,22976,16,7,19,,,,FORMER_NATIONAL_PLAYER
343050,32270,11,5,9,,,,FORMER_NATIONAL_PLAYER
343022,17761,18,1,4,,85865.0,3794542.0,CURRENT_NATIONAL_PLAYER
343052,3591,46,10,19,,6591.0,2819141.0,RECENT_NATIONAL_PLAYER
343044,3582,13,0,1,,2719.0,3464711.0,CURRENT_NATIONAL_PLAYER
343044,28424,0,0,0,,,,FORMER_NATIONAL_PLAYER
343044,41202,1,0,0,,31552.0,2381959.0,FORMER_NATIONAL_PLAYER
343158,3556,3,1,16,,4303.0,2806149.0,FORMER_NATIONAL_PLAYER
343158,11943,5,0,17,,1911.0,2629990.0,FORMER_NATIONAL_PLAYER
343158,17379,2,0,2,,21567.0,4501663.0,FORMER_NATIONAL_PLAYER
34332,3439,1,0,0,,4734.0,1063987.0,FORMER_NATIONAL_PLAYER
343295,37488,1,0,0,,23679.0,2502471.0,FORMER_NATIONAL_PLAYER
343273,12395,2,0,0,,9230.0,2477928.0,FORMER_NATIONAL_PLAYER
343273,12609,3,0,0,,20031.0,2675478.0,FORMER_NATIONAL_PLAYER
343337,5710,5,2,9,,7842.0,3125509.0,FORMER_NATIONAL_PLAYER
343337,17368,4,0,9,,323.0,2625059.0,FORMER_NATIONAL_PLAYER
343337,17662,19,18,9,,4275.0,2758850.0,FORMER_NATIONAL_PLAYER
343332,5710,1,0,0,,7842.0,3158271.0,FORMER_NATIONAL_PLAYER
343332,17368,3,0,14,,323.0,2625059.0,FORMER_NATIONAL_PLAYER
343332,27300,2,0,5,,5905.0,2483863.0,FORMER_NATIONAL_PLAYER
343334,27300,0,0,0,,,,FORMER_NATIONAL_PLAYER
343374,5710,5,0,15,,,,FORMER_NATIONAL_PLAYER
343374,9067,5,0,5,,7842.0,2959078.0,FORMER_NATIONAL_PLAYER
343374,17368,7,0,4,,4275.0,2625057.0,FORMER_NATIONAL_PLAYER
343374,17662,7,0,6,,4275.0,2758850.0,FORMER_NATIONAL_PLAYER
343374,27300,1,0,19,,5905.0,2483864.0,FORMER_NATIONAL_PLAYER
34340,5674,23,3,9,,605.0,87029.0,FORMER_NATIONAL_PLAYER
34340,17621,2,0,0,,,,FORMER_NATIONAL_PLAYER
3434,8595,10,0,0,,,4084017.0,FORMER_NATIONAL_PLAYER
34344,3816,58,2,2,,5619.0,3707382.0,FORMER_NATIONAL_PLAYER
34344,25508,2,0,0,,,,FORMER_NATIONAL_PLAYER
34344,28266,4,0,0,,,,FORMER_NATIONAL_PLAYER
343475,3299,2,0,0,,3358.0,3574735.0,FORMER_NATIONAL_PLAYER
343475,9565,9,1,4,,3245.0,3168052.0,FORMER_NATIONAL_PLAYER
343475,22907,2,0,0,,3561.0,3094929.0,FORMER_NATIONAL_PLAYER
343463,3510,86,30,9,,1554.0,2494320.0,RECENT_NATIONAL_PLAYER
343463,27261,5,1,17,,37374.0,2530669.0,FORMER_NATIONAL_PLAYER
34345,3563,10,2,23,,32863.0,2327586.0,FORMER_NATIONAL_PLAYER
34345,22990,25,11,10,,,,FORMER_NATIONAL_PLAYER
34345,30418,14,4,10,,,,FORMER_NATIONAL_PLAYER
34349,9565,4,0,5,,,,FORMER_NATIONAL_PLAYER
34349,21340,1,0,0,,9635.0,2371100.0,FORMER_NATIONAL_PLAYER
34349,23260,9,0,0,,17445.0,3358718.0,FORMER_NATIONAL_PLAYER
34349,30322,3,0,0,,17436.0,2368063.0,FORMER_NATIONAL_PLAYER
343504,11940,0,0,0,,,2365994.0,FORMER_NATIONAL_PLAYER
34359,8595,10,0,18,,2543.0,2842509.0,FORMER_NATIONAL_PLAYER
34359,23488,5,1,0,,,,FORMER_NATIONAL_PLAYER
34357,8595,7,0,19,,2543.0,2840698.0,FORMER_NATIONAL_PLAYER
34357,23487,8,1,17,,,,FORMER_NATIONAL_PLAYER
34357,23488,1,0,0,,,3970490.0,FORMER_NATIONAL_PLAYER
34357,24978,0,0,0,,,,FORMER_NATIONAL_PLAYER
343553,3510,42,2,14,,12255.0,2839683.0,FORMER_NATIONAL_PLAYER
343553,29112,0,0,0,,,,FORMER_NATIONAL_PLAYER
343602,37018,0,0,0,,,,FORMER_NATIONAL_PLAYER
34370,3375,1,0,0,,40.0,966649.0,FORMER_NATIONAL_PLAYER
34370,20947,1,0,0,,,2982799.0,FORMER_NATIONAL_PLAYER
343735,22983,0,0,0,,,,FORMER_NATIONAL_PLAYER
343735,42665,5,2,22,,14238.0,3190553.0,FORMER_NATIONAL_PLAYER
34375,11944,0,0,0,,,4084018.0,FORMER_NATIONAL_PLAYER
34375,16341,2,0,0,,839.0,1143390.0,FORMER_NATIONAL_PLAYER
34375,16342,5,0,0,,,1157664.0,FORMER_NATIONAL_PLAYER
34377,11944,3,0,0,,,4084018.0,FORMER_NATIONAL_PLAYER
34377,16342,2,0,0,,,1157664.0,FORMER_NATIONAL_PLAYER
3438,3557,58,0,12,,3125.0,3742967.0,FORMER_NATIONAL_PLAYER
3438,8595,29,0,0,,,,FORMER_NATIONAL_PLAYER
3438,23487,10,0,0,,,,FORMER_NATIONAL_PLAYER
3438,23488,5,0,0,,,,FORMER_NATIONAL_PLAYER
3438,46607,2,0,0,,78170.0,3161932.0,FORMER_NATIONAL_PLAYER
34393,3556,103,4,5,,3598.0,2271748.0,FORMER_NATIONAL_PLAYER
34393,11943,9,0,5,,,,FORMER_NATIONAL_PLAYER
34393,17379,12,4,8,,,,FORMER_NATIONAL_PLAYER
34393,21141,11,2,5,,,,FORMER_NATIONAL_PLAYER
34393,28207,3,0,15,,,,FORMER_NATIONAL_PLAYER
34393,34699,7,2,5,,,,FORMER_NATIONAL_PLAYER
34385,3672,159,0,1,,1880.0,3130188.0,FORMER_NATIONAL_PLAYER
343949,21746,6,0,0,,41140.0,2626569.0,FORMER_NATIONAL_PLAYER
344015,3864,11,2,22,,451.0,2643575.0,FORMER_NATIONAL_PLAYER
344015,24966,0,0,0,,,,FORMER_NATIONAL_PLAYER
344015,26181,4,2,7,,3626.0,2758496.0,FORMER_NATIONAL_PLAYER
344015,30329,3,0,0,,,2368065.0,FORMER_NATIONAL_PLAYER
344015,30431,8,1,10,,,2502361.0,FORMER_NATIONAL_PLAYER
344015,34693,2,0,10,,,,FORMER_NATIONAL_PLAYER
344072,9323,16,1,2,,3976.0,2865113.0,FORMER_NATIONAL_PLAYER
344072,10831,6,0,12,,,,FORMER_NATIONAL_PLAYER
344072,23101,5,0,0,,18437.0,2772788.0,FORMER_NATIONAL_PLAYER
344072,25250,1,0,0,,,,FORMER_NATIONAL_PLAYER
344063,5709,6,0,17,,31883.0,3094898.0,FORMER_NATIONAL_PLAYER
344063,5710,1,0,11,,15779.0,2959080.0,FORMER_NATIONAL_PLAYER
344081,29840,3,0,6,,30478.0,2496902.0,FORMER_NATIONAL_PLAYER
344152,9323,14,17,22,,3976.0,3265422.0,FORMER_NATIONAL_PLAYER
344152,10831,15,17,8,,,,FORMER_NATIONAL_PLAYER
344152,23101,13,5,0,,,,FORMER_NATIONAL_PLAYER
344152,25250,9,4,0,,,,FORMER_NATIONAL_PLAYER
344158,10831,17,5,14,,,,FORMER_NATIONAL_PLAYER
344158,10844,8,4,9,,18437.0,2530446.0,FORMER_NATIONAL_PLAYER
344158,23658,2,0,0,,60958.0,3586849.0,FORMER_NATIONAL_PLAYER
344158,25250,5,3,0,,,,FORMER_NATIONAL_PLAYER
3442,3262,0,0,0,,,,FORMER_NATIONAL_PLAYER
3442,3817,17,0,0,,,,FORMER_NATIONAL_PLAYER
3442,5710,2,0,0,,,,FORMER_NATIONAL_PLAYER
3442,9067,14,0,0,,,2633677.0,FORMER_NATIONAL_PLAYER
3442,17368,3,0,0,,,,FORMER_NATIONAL_PLAYER
3442,27300,2,0,0,,,,FORMER_NATIONAL_PLAYER
344381,3377,14,1,18,,1229.0,3772975.0,RECENT_NATIONAL_PLAYER
344381,9323,6,0,7,,3976.0,2843937.0,FORMER_NATIONAL_PLAYER
344381,10844,3,0,0,,,,FORMER_NATIONAL_PLAYER
344381,23101,3,0,0,,,,FORMER_NATIONAL_PLAYER
344381,23658,12,0,0,,,,FORMER_NATIONAL_PLAYER
344398,16371,5,0,17,,18420.0,3915450.0,FORMER_NATIONAL_PLAYER
344398,16372,2,0,17,,18420.0,3118076.0,FORMER_NATIONAL_PLAYER
344398,23137,0,0,0,,5629.0,978807.0,FORMER_NATIONAL_PLAYER
344398,31372,0,0,0,,,2456474.0,FORMER_NATIONAL_PLAYER
344393,3441,14,0,14,,16510.0,2843463.0,FORMER_NATIONAL_PLAYER
344395,16371,5,1,13,,18420.0,2517629.0,FORMER_NATIONAL_PLAYER
344395,16372,4,0,3,,18420.0,3118076.0,FORMER_NATIONAL_PLAYER
344395,16373,12,0,13,,16336.0,3800690.0,FORMER_NATIONAL_PLAYER
344395,16374,9,0,3,,10104.0,2843906.0,FORMER_NATIONAL_PLAYER
344395,23137,2,0,20,,18420.0,2366225.0,FORMER_NATIONAL_PLAYER
344395,31372,0,0,0,,,2456474.0,FORMER_NATIONAL_PLAYER
344392,16371,7,0,14,,18420.0,2517629.0,FORMER_NATIONAL_PLAYER
344392,16372,6,0,2,,16336.0,3752315.0,FORMER_NATIONAL_PLAYER
344392,16374,12,0,2,,10104.0,2578360.0,FORMER_NATIONAL_PLAYER
344392,53807,4,0,15,,10104.0,2688650.0,FORMER_NATIONAL_PLAYER
34440,11943,7,0,17,,9280.0,2548916.0,FORMER_NATIONAL_PLAYER
34440,29380,1,0,16,,,,FORMER_NATIONAL_PLAYER
34443,3446,10,0,16,,4111.0,64737.0,FORMER_NATIONAL_PLAYER
34443,29380,4,0,0,,,3528607.0,FORMER_NATIONAL_PLAYER
3445,3437,28,3,15,,2553.0,3135771.0,FORMER_NATIONAL_PLAYER
3445,11940,7,2,0,,,,FORMER_NATIONAL_PLAYER
3445,52540,6,1,15,,2553.0,4218073.0,FORMER_NATIONAL_PLAYER
3445,53819,6,1,15,,2553.0,2688749.0,FORMER_NATIONAL_PLAYER
344519,16372,4,1,19,,16336.0,2658587.0,FORMER_NATIONAL_PLAYER
344519,16373,9,1,16,,16336.0,3800690.0,FORMER_NATIONAL_PLAYER
344519,16374,3,0,17,,10104.0,2999044.0,FORMER_NATIONAL_PLAYER
344519,23137,2,1,15,,18420.0,3817261.0,FORMER_NATIONAL_PLAYER
344519,30503,2,0,17,,18420.0,2423828.0,FORMER_NATIONAL_PLAYER
344519,31372,6,0,11,,2756.0,3801487.0,FORMER_NATIONAL_PLAYER
344540,16371,2,0,15,,18420.0,2517629.0,FORMER_NATIONAL_PLAYER
344540,16372,2,0,5,,18420.0,3756700.0,FORMER_NATIONAL_PLAYER
344579,17622,6,0,0,,4464.0,2762458.0,FORMER_NATIONAL_PLAYER
344579,25791,7,0,0,,,,FORMER_NATIONAL_PLAYER
344579,30136,3,0,5,,,,FORMER_NATIONAL_PLAYER
344581,16868,2,0,0,,27581.0,3520178.0,FORMER_NATIONAL_PLAYER
344581,25791,0,0,0,,,978807.0,FORMER_NATIONAL_PLAYER
344581,30136,2,0,0,,,,FORMER_NATIONAL_PLAYER
344581,34687,1,0,0,,,,FORMER_NATIONAL_PLAYER
344584,16868,8,4,0,,27581.0,3168046.0,FORMER_NATIONAL_PLAYER
344584,25791,6,1,0,,,,FORMER_NATIONAL_PLAYER
344584,30136,4,0,7,,,,FORMER_NATIONAL_PLAYER
344576,14635,33,5,0,,38283.0,3164004.0,CURRENT_NATIONAL_PLAYER
344588,16868,23,6,0,,27581.0,3350316.0,FORMER_NATIONAL_PLAYER
344588,17622,18,4,0,,,,FORMER_NATIONAL_PLAYER
344588,25791,18,5,0,,27581.0,2560745.0,FORMER_NATIONAL_PLAYER
344588,30136,1,0,0,,,,FORMER_NATIONAL_PLAYER
344591,9323,0,0,23,,,,FORMER_NATIONAL_PLAYER
344591,10831,8,0,0,,,,FORMER_NATIONAL_PLAYER
344591,10844,10,0,0,,10371.0,2509373.0,FORMER_NATIONAL_PLAYER
344591,23101,4,0,0,,,,FORMER_NATIONAL_PLAYER
344591,25250,5,0,0,,42042.0,2766050.0,FORMER_NATIONAL_PLAYER
344596,9323,6,0,15,,3976.0,2865113.0,FORMER_NATIONAL_PLAYER
344596,10831,11,0,0,,,,FORMER_NATIONAL_PLAYER
344596,10844,9,1,0,,10371.0,2779046.0,FORMER_NATIONAL_PLAYER
344596,23101,10,0,5,,,,FORMER_NATIONAL_PLAYER
344596,23658,2,0,0,,,,FORMER_NATIONAL_PLAYER
344596,25250,4,0,0,,42042.0,2766051.0,FORMER_NATIONAL_PLAYER
344596,53860,0,0,0,,,,FORMER_NATIONAL_PLAYER
3446,3300,127,32,7,,552.0,1064454.0,FORMER_NATIONAL_PLAYER
3446,16371,21,8,0,,,,FORMER_NATIONAL_PLAYER
3446,16373,12,0,3,,,,FORMER_NATIONAL_PLAYER
3446,16374,7,0,3,,1967.0,2286339.0,FORMER_NATIONAL_PLAYER
3446,23137,6,2,4,,552.0,3384624.0,FORMER_NATIONAL_PLAYER
3446,31372,15,8,3,,,,FORMER_NATIONAL_PLAYER
344599,10831,1,0,0,,,,FORMER_NATIONAL_PLAYER
344599,10844,6,2,0,,10371.0,2779046.0,FORMER_NATIONAL_PLAYER
344599,37630,0,0,0,,,,FORMER_NATIONAL_PLAYER
344603,10844,2,0,0,,,,FORMER_NATIONAL_PLAYER
344600,9323,1,0,0,,3976.0,3126169.0,FORMER_NATIONAL_PLAYER
344600,10831,13,1,0,,,,FORMER_NATIONAL_PLAYER
344600,10844,16,1,0,,,,FORMER_NATIONAL_PLAYER
344600,23101,15,2,8,,,,FORMER_NATIONAL_PLAYER
344600,23658,8,2,8,,,,FORMER_NATIONAL_PLAYER
344600,25250,5,2,0,,42042.0,2764325.0,FORMER_NATIONAL_PLAYER
344612,10831,2,0,0,,,,FORMER_NATIONAL_PLAYER
344612,10844,14,6,0,,,,FORMER_NATIONAL_PLAYER
344607,10844,10,1,0,,,,FORMER_NATIONAL_PLAYER
344607,23101,5,4,11,,42042.0,3011849.0,FORMER_NATIONAL_PLAYER
344607,23658,9,3,11,,42042.0,3169170.0,FORMER_NATIONAL_PLAYER
344607,25250,2,0,0,,42042.0,2842743.0,FORMER_NATIONAL_PLAYER
344605,9323,14,0,20,,3976.0,3265422.0,FORMER_NATIONAL_PLAYER
344605,10831,2,0,0,,,,FORMER_NATIONAL_PLAYER
344605,10844,6,0,0,,10371.0,2779046.0,FORMER_NATIONAL_PLAYER
344605,23101,12,0,18,,,,FORMER_NATIONAL_PLAYER
344605,23658,3,0,20,,,,FORMER_NATIONAL_PLAYER
344605,25250,8,0,0,,42042.0,2764325.0,FORMER_NATIONAL_PLAYER
344610,10844,8,0,0,,10371.0,2779046.0,FORMER_NATIONAL_PLAYER
344610,23101,0,0,0,,,,FORMER_NATIONAL_PLAYER
344693,23487,9,0,5,,31787.0,2631206.0,FORMER_NATIONAL_PLAYER
344693,23488,3,0,6,,23586.0,2970999.0,FORMER_NATIONAL_PLAYER
344693,24978,4,0,0,,23586.0,2864493.0,FORMER_NATIONAL_PLAYER
344693,41525,10,0,13,,31787.0,2759725.0,FORMER_NATIONAL_PLAYER
344693,57021,4,1,4,,,,FORMER_NATIONAL_PLAYER
344649,9534,17,0,6,,22822.0,2843912.0,FORMER_NATIONAL_PLAYER
344649,16817,1,0,0,,22710.0,3094963.0,FORMER_NATIONAL_PLAYER
344649,19429,5,1,0,,2387.0,2765434.0,FORMER_NATIONAL_PLAYER
344649,22998,2,0,0,,2387.0,2667016.0,FORMER_NATIONAL_PLAYER
344649,53982,4,1,22,,642.0,3772957.0,FORMER_NATIONAL_PLAYER
34468,5709,1,0,17,,,,FORMER_NATIONAL_PLAYER
34468,5710,13,2,0,,,,FORMER_NATIONAL_PLAYER
34468,9067,3,0,0,,,2633677.0,FORMER_NATIONAL_PLAYER
344695,3377,32,2,4,,1229.0,3330690.0,CURRENT_NATIONAL_PLAYER
344695,9323,16,1,4,,3976.0,2843937.0,FORMER_NATIONAL_PLAYER
344695,10831,12,0,6,,18437.0,2496898.0,FORMER_NATIONAL_PLAYER
344695,10844,3,0,2,,18437.0,2530446.0,FORMER_NATIONAL_PLAYER
344695,23101,6,0,0,,,,FORMER_NATIONAL_PLAYER
344695,25250,10,1,0,,,,FORMER_NATIONAL_PLAYER
3447,3440,5,0,0,,592.0,2254643.0,FORMER_NATIONAL_PLAYER
3447,16854,23,0,0,,,,FORMER_NATIONAL_PLAYER
3447,22515,1,0,0,,5221.0,2312528.0,FORMER_NATIONAL_PLAYER
3447,26471,13,1,0,,,,FORMER_NATIONAL_PLAYER
3447,31919,5,0,0,,,,FORMER_NATIONAL_PLAYER
3447,36495,3,0,0,,,,FORMER_NATIONAL_PLAYER
3447,38018,7,1,0,,,,FORMER_NATIONAL_PLAYER
344694,23487,9,0,0,,31787.0,2611321.0,FORMER_NATIONAL_PLAYER
344694,23488,2,0,0,,23586.0,2765097.0,FORMER_NATIONAL_PLAYER
344694,24978,2,0,2,,,,FORMER_NATIONAL_PLAYER
344694,34692,1,0,0,,30595.0,2933071.0,FORMER_NATIONAL_PLAYER
344694,41525,6,1,3,,4400.0,2453784.0,FORMER_NATIONAL_PLAYER
344818,51023,0,0,0,,,,FORMER_NATIONAL_PLAYER
344854,6303,109,2,23,,6359.0,2736653.0,CURRENT_NATIONAL_PLAYER
344843,7658,5,3,9,,17444.0,2573504.0,FORMER_NATIONAL_PLAYER
344869,3854,14,2,0,,28090.0,4189883.0,CURRENT_NATIONAL_PLAYER
344864,14161,10,1,22,,3747.0,4317000.0,CURRENT_NATIONAL_PLAYER
34494,9567,3,0,0,,,,FORMER_NATIONAL_PLAYER
3449,3440,8,1,0,,17789.0,2254707.0,FORMER_NATIONAL_PLAYER
3449,16854,11,0,0,,56715.0,3698979.0,FORMER_NATIONAL_PLAYER
3449,26471,2,0,0,,,,FORMER_NATIONAL_PLAYER
3449,31919,3,0,0,,,,FORMER_NATIONAL_PLAYER
34495,3439,17,0,5,,2327.0,2385932.0,FORMER_NATIONAL_PLAYER
34495,7658,7,0,0,,,,FORMER_NATIONAL_PLAYER
345067,10831,10,0,11,,18437.0,2496898.0,FORMER_NATIONAL_PLAYER
345067,23101,10,0,0,,,,FORMER_NATIONAL_PLAYER
345067,23658,0,0,0,,,2492815.0,FORMER_NATIONAL_PLAYER
345067,25250,7,0,0,,,,FORMER_NATIONAL_PLAYER
345065,10831,4,0,15,,18437.0,2496896.0,FORMER_NATIONAL_PLAYER
345065,10844,2,0,0,,18437.0,2456468.0,FORMER_NATIONAL_PLAYER
345065,23101,6,0,0,,,,FORMER_NATIONAL_PLAYER
345065,23658,0,0,0,,,2492815.0,FORMER_NATIONAL_PLAYER
345065,25250,3,0,0,,18437.0,2633678.0,FORMER_NATIONAL_PLAYER
345084,3439,1,0,16,,6623.0,3001834.0,FORMER_NATIONAL_PLAYER
345084,7658,6,1,16,,17444.0,2573504.0,FORMER_NATIONAL_PLAYER
345084,37018,2,0,0,,17444.0,2638780.0,FORMER_NATIONAL_PLAYER
345083,12395,2,0,0,,9230.0,2502371.0,FORMER_NATIONAL_PLAYER
345083,12609,7,1,0,,20031.0,2779047.0,FORMER_NATIONAL_PLAYER
3451,3440,10,1,0,,17789.0,2254707.0,FORMER_NATIONAL_PLAYER
3451,16854,18,3,0,,,,FORMER_NATIONAL_PLAYER
345105,9568,11,1,7,,5006.0,3536969.0,FORMER_NATIONAL_PLAYER
345105,22585,2,0,10,,791.0,3311124.0,FORMER_NATIONAL_PLAYER
345078,17368,0,0,0,,,,FORMER_NATIONAL_PLAYER
345235,22998,0,0,0,,,,FORMER_NATIONAL_PLAYER
345285,23137,1,0,1,,18420.0,1153571.0,FORMER_NATIONAL_PLAYER
345285,31372,0,0,0,,,2456474.0,FORMER_NATIONAL_PLAYER
34520,3384,2,0,17,,92.0,1052866.0,FORMER_NATIONAL_PLAYER
34520,9534,2,0,32,,3078.0,2980352.0,FORMER_NATIONAL_PLAYER
34520,16817,4,0,0,,,2269582.0,FORMER_NATIONAL_PLAYER
34520,19429,4,0,0,,,,FORMER_NATIONAL_PLAYER
34520,22998,3,0,0,,,,FORMER_NATIONAL_PLAYER
34520,23140,6,0,0,,,4240287.0,FORMER_NATIONAL_PLAYER
345326,3435,2,0,10,,21905.0,3540483.0,FORMER_NATIONAL_PLAYER
345347,14238,11,0,13,,18857.0,3571864.0,FORMER_NATIONAL_PLAYER
34534,3445,1,0,0,,2856.0,1165704.0,FORMER_NATIONAL_PLAYER
34534,8771,18,1,13,,8709.0,3025999.0,FORMER_NATIONAL_PLAYER
34534,21102,21,0,0,,,,FORMER_NATIONAL_PLAYER
34534,22987,9,0,0,,,,FORMER_NATIONAL_PLAYER
34534,25565,5,0,0,,,,FORMER_NATIONAL_PLAYER
34534,26035,2,0,0,,,4237596.0,FORMER_NATIONAL_PLAYER
345343,9171,1,0,13,,39848.0,3253318.0,CURRENT_NATIONAL_PLAYER
345343,25510,9,4,14,,38043.0,2525420.0,FORMER_NATIONAL_PLAYER
345343,27263,3,0,0,,17293.0,2840212.0,FORMER_NATIONAL_PLAYER
345343,32207,0,0,0,,,,FORMER_NATIONAL_PLAYER
345345,16372,8,1,16,,16336.0,2658587.0,FORMER_NATIONAL_PLAYER
345345,16373,12,4,10,,16336.0,3800690.0,FORMER_NATIONAL_PLAYER
345345,16374,6,1,18,,10104.0,2843897.0,FORMER_NATIONAL_PLAYER
3454,8595,20,4,11,,41531.0,2813750.0,FORMER_NATIONAL_PLAYER
3454,23487,19,0,0,,,,FORMER_NATIONAL_PLAYER
3454,23488,15,0,18,,16540.0,3055953.0,FORMER_NATIONAL_PLAYER
3454,24978,0,0,0,,,,FORMER_NATIONAL_PLAYER
3454,41525,4,0,0,,,,FORMER_NATIONAL_PLAYER
3454,57021,3,3,0,,,,FORMER_NATIONAL_PLAYER
34538,3584,1,0,0,,5622.0,911989.0,FORMER_NATIONAL_PLAYER
34538,20947,9,3,0,,,,FORMER_NATIONAL_PLAYER
34540,22987,1,0,0,,,,FORMER_NATIONAL_PLAYER
34540,25565,2,0,0,,,,FORMER_NATIONAL_PLAYER
34540,26035,1,0,0,,,,FORMER_NATIONAL_PLAYER
34540,34690,2,0,0,,,,FORMER_NATIONAL_PLAYER
34542,3445,44,1,17,,2856.0,1057732.0,FORMER_NATIONAL_PLAYER
34542,8771,23,0,17,,2859.0,2759515.0,FORMER_NATIONAL_PLAYER
34542,21102,8,1,0,,,,FORMER_NATIONAL_PLAYER
34542,22987,10,0,0,,7572.0,4490472.0,FORMER_NATIONAL_PLAYER
34542,26035,16,2,0,,,,FORMER_NATIONAL_PLAYER
34546,29380,4,1,9,,,,FORMER_NATIONAL_PLAYER
345468,3384,16,1,9,,3240.0,3559671.0,RECENT_NATIONAL_PLAYER
345468,9534,16,11,11,,22822.0,2843908.0,FORMER_NATIONAL_PLAYER
345468,16817,1,1,0,,533.0,3094932.0,FORMER_NATIONAL_PLAYER
345468,19429,13,5,0,,533.0,2621285.0,FORMER_NATIONAL_PLAYER
345468,22998,7,3,0,,25050.0,2766050.0,FORMER_NATIONAL_PLAYER
345468,23140,13,4,0,,10111.0,2496901.0,FORMER_NATIONAL_PLAYER
345468,28155,7,3,0,,1312.0,2569330.0,FORMER_NATIONAL_PLAYER
345468,28436,3,1,0,,1312.0,3205890.0,FORMER_NATIONAL_PLAYER
345473,3449,1,0,10,,45348.0,4411986.0,FORMER_NATIONAL_PLAYER
345473,22989,47,21,10,,,,FORMER_NATIONAL_PLAYER
345473,25512,22,12,9,,,,FORMER_NATIONAL_PLAYER
34548,11943,10,0,0,,9280.0,2774176.0,FORMER_NATIONAL_PLAYER
34552,11943,1,0,0,,,,FORMER_NATIONAL_PLAYER
3455,3557,122,62,11,,2540.0,2372356.0,RETIRED_NATIONAL_PLAYER
3455,8595,7,6,0,,60526.0,2932279.0,RETIRED_NATIONAL_PLAYER
3455,24978,4,1,0,,,,RETIRED_NATIONAL_PLAYER
345562,3614,1,0,0,,14645.0,3113012.0,FORMER_NATIONAL_PLAYER
345562,34867,4,0,0,,,,FORMER_NATIONAL_PLAYER
34554,11943,14,3,0,,,,FORMER_NATIONAL_PLAYER
34559,9565,0,0,0,,,,FORMER_NATIONAL_PLAYER
345595,16783,1,0,0,,9253.0,2843730.0,FORMER_NATIONAL_PLAYER
345595,20902,1,0,0,,,,FORMER_NATIONAL_PLAYER
345595,21741,2,0,0,,,,FORMER_NATIONAL_PLAYER
34561,3384,76,2,20,,1153.0,2869038.0,FORMER_NATIONAL_PLAYER
34561,9534,2,0,0,,3078.0,1153717.0,FORMER_NATIONAL_PLAYER
34561,16817,9,1,0,,7610.0,1020032.0,FORMER_NATIONAL_PLAYER
34561,19429,8,1,0,,,,FORMER_NATIONAL_PLAYER
34561,23140,4,0,0,,,,FORMER_NATIONAL_PLAYER
34561,28155,4,0,0,,,,FORMER_NATIONAL_PLAYER
3456,3557,74,0,19,,3125.0,3743005.0,FORMER_NATIONAL_PLAYER
3456,8595,17,2,0,,,,FORMER_NATIONAL_PLAYER
3456,24978,6,0,0,,,,FORMER_NATIONAL_PLAYER
345624,11946,19,8,11,,,,FORMER_NATIONAL_PLAYER
345624,25514,0,0,0,,,,FORMER_NATIONAL_PLAYER
345624,26092,0,0,0,,,,RETIRED_NATIONAL_PLAYER
345624,28437,0,0,0,,,,FORMER_NATIONAL_PLAYER
345624,31200,10,1,7,,,,FORMER_NATIONAL_PLAYER
345624,35707,7,1,10,,,,FORMER_NATIONAL_PLAYER
345626,11946,5,0,0,,,,FORMER_NATIONAL_PLAYER
345626,28437,0,0,0,,,,FORMER_NATIONAL_PLAYER
345626,29174,2,0,0,,,,FORMER_NATIONAL_PLAYER
345626,31200,7,0,14,,,,FORMER_NATIONAL_PLAYER
345622,11946,6,0,0,,,,FORMER_NATIONAL_PLAYER
345622,25514,3,0,0,,,,FORMER_NATIONAL_PLAYER
345622,28437,0,0,0,,,,FORMER_NATIONAL_PLAYER
345622,31200,11,1,24,,,,FORMER_NATIONAL_PLAYER
345622,35707,2,0,20,,6357.0,3169580.0,FORMER_NATIONAL_PLAYER
34564,9567,11,2,0,,,,FORMER_NATIONAL_PLAYER
34565,12395,3,1,0,,5224.0,3374831.0,FORMER_NATIONAL_PLAYER
34565,33775,0,0,0,,,,FORMER_NATIONAL_PLAYER
345621,3505,0,0,22,,,,FORMER_NATIONAL_PLAYER
345621,11946,2,0,0,,,,FORMER_NATIONAL_PLAYER
345621,31200,15,2,3,,,,FORMER_NATIONAL_PLAYER
345621,35707,2,0,5,,6357.0,3506750.0,FORMER_NATIONAL_PLAYER
345654,3816,8,1,0,,2541.0,2643080.0,FORMER_NATIONAL_PLAYER
34572,3556,89,33,17,,3598.0,87007.0,FORMER_NATIONAL_PLAYER
